,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side
1921,1,1,1,52,0,0.0,0.0,0.0,0.0,0.0,False,7,331,1
1922,1,0,1,14,0,16.0,0.0,0.0,712.0,149.0,False,6,407,1
1923,1,0,1,68,0,0.0,286.0,0.0,1739.0,13.0,False,6,407,1
1924,1,1,2,18,0,0.0,0.0,0.0,0.0,0.0,True,7,331,1
1925,1,0,1,55,0,2.0,0.0,0.0,0.0,907.0,True,7,333,1
1927,2,0,1,34,0,0.0,5063.0,0.0,56.0,327.0,True,4,65,1
1929,1,1,2,38,0,0.0,0.0,0.0,0.0,0.0,False,7,328,0
1930,1,0,1,13,0,12.0,0.0,0.0,0.0,1963.0,False,6,410,1
1931,1,1,1,19,0,0.0,0.0,0.0,0.0,0.0,True,7,329,0
1932,2,1,1,30,0,0.0,0.0,0.0,0.0,0.0,True,3,70,1
1933,2,0,1,27,1,0.0,0.0,72.0,668.0,2713.0,False,3,70,1
1935,2,0,3,45,0,0.0,3559.0,0.0,3615.0,163.0,False,3,78,0
1936,2,0,3,28,0,167.0,2406.0,71.0,283.0,650.0,True,3,78,0
1937,1,0,1,23,0,177.0,0.0,7.0,0.0,448.0,False,6,401,0
1938,2,0,1,24,0,1289.0,3343.0,0.0,4996.0,729.0,False,4,69,0
1939,2,0,1,23,0,9.0,4081.0,0.0,0.0,16.0,True,4,69,0
1940,1,0,3,29,0,270.0,0.0,0.0,25.0,343.0,False,6,402,0
1941,1,0,1,46,0,430.0,0.0,340.0,52.0,61.0,False,7,334,1
1942,1,0,2,17,0,8.0,911.0,0.0,0.0,0.0,True,6,411,1
1943,1,0,1,20,0,0.0,0.0,4.0,35.0,769.0,False,7,335,1
1944,1,0,1,24,0,121.0,20.0,0.0,68.0,506.0,False,6,407,0
1945,2,0,1,40,0,19.0,10.0,1.0,4759.0,6007.0,False,1,16,1
1947,2,0,1,38,0,0.0,590.0,2640.0,6202.0,99.0,False,3,72,1
1948,2,0,1,65,0,51.0,4451.0,0.0,20.0,397.0,True,1,26,0
1949,2,0,1,19,0,0.0,1342.0,0.0,152.0,556.0,True,1,26,0
1950,1,0,1,54,0,0.0,0.0,872.0,0.0,1.0,True,6,408,0
1951,1,0,3,38,0,0.0,717.0,0.0,0.0,0.0,False,6,409,0
1952,1,0,1,40,0,51.0,0.0,1.0,368.0,509.0,True,7,331,0
1954,1,0,1,22,0,8.0,0.0,801.0,0.0,12.0,True,6,413,1
1956,3,0,1,18,0,29.0,0.0,2315.0,0.0,1.0,True,4,70,0
1957,3,0,1,43,0,546.0,0.0,41.0,710.0,0.0,False,5,153,0
1960,3,0,1,22,0,2300.0,0.0,22.0,256.0,0.0,False,4,70,0
1961,3,1,1,21,0,0.0,0.0,0.0,0.0,0.0,True,6,415,1
1962,1,0,2,25,0,0.0,11.0,0.0,13.0,1344.0,False,6,411,0
1963,3,0,1,29,0,216.0,10.0,611.0,594.0,0.0,False,6,412,0
1965,2,1,3,29,0,0.0,0.0,0.0,0.0,0.0,True,2,86,0
1967,1,0,2,45,0,0.0,0.0,734.0,3.0,5.0,True,6,413,0
1968,2,0,1,30,0,63.0,9314.0,249.0,2624.0,4538.0,False,3,79,0
1969,1,0,1,29,0,776.0,0.0,4.0,0.0,23.0,False,6,414,0
1971,1,1,3,16,0,0.0,0.0,0.0,0.0,0.0,False,7,335,0
1972,1,0,3,20,0,1.0,0.0,0.0,4926.0,1.0,False,7,336,0
1973,1,0,1,33,0,235.0,2.0,1.0,650.0,0.0,False,7,338,1
1974,1,1,1,18,0,0.0,0.0,0.0,0.0,0.0,False,7,339,1
1975,3,0,1,24,0,600.0,593.0,1404.0,0.0,1.0,False,6,417,1
1976,3,0,1,29,0,860.0,305.0,18.0,1415.0,0.0,False,6,418,1
1977,2,1,3,40,0,0.0,0.0,0.0,0.0,0.0,True,2,87,0
1978,2,1,1,27,0,0.0,0.0,0.0,0.0,0.0,True,4,72,0
1979,1,1,1,35,0,0.0,0.0,0.0,0.0,0.0,False,7,339,0
1981,1,1,2,26,0,0.0,0.0,0.0,0.0,0.0,False,7,340,1
1982,3,0,1,49,0,0.0,0.0,1058.0,0.0,0.0,True,4,73,0
1983,1,1,1,23,0,0.0,0.0,0.0,0.0,0.0,False,7,341,1
1984,1,1,2,23,0,0.0,0.0,0.0,0.0,0.0,False,7,342,1
1985,1,1,2,14,0,0.0,0.0,0.0,0.0,0.0,True,7,342,1
1986,1,0,3,21,0,770.0,0.0,0.0,40.0,0.0,False,7,341,0
1987,1,0,1,18,0,0.0,1.0,0.0,80.0,826.0,False,7,343,1
1989,1,0,1,19,0,721.0,62.0,7.0,0.0,0.0,True,6,419,1
1990,1,0,1,22,0,624.0,0.0,0.0,0.0,185.0,False,7,344,1
1991,1,0,1,17,0,736.0,0.0,2.0,20.0,0.0,False,6,420,1
1992,1,0,2,13,0,0.0,2.0,480.0,10.0,176.0,False,6,421,1
1995,3,1,1,16,0,0.0,0.0,0.0,0.0,0.0,True,6,416,0
1996,3,0,1,20,0,1146.0,0.0,0.0,0.0,3.0,False,6,422,1
1997,1,0,1,20,0,75.0,0.0,0.0,1545.0,0.0,False,5,129,1
1999,1,0,1,61,0,2.0,0.0,17.0,868.0,28.0,False,7,343,0
2000,3,1,1,27,0,0.0,0.0,0.0,0.0,0.0,True,6,423,1
2001,3,0,3,3,0,0.0,0.0,0.0,0.0,0.0,True,6,423,1
2002,3,0,3,4,0,0.0,0.0,0.0,0.0,0.0,True,6,423,1
2004,3,1,1,19,0,0.0,0.0,0.0,0.0,0.0,True,6,417,0
2005,1,0,1,18,0,0.0,0.0,698.0,0.0,0.0,True,6,424,1
2006,1,0,3,66,0,0.0,0.0,1610.0,0.0,0.0,True,5,130,1
2008,1,0,1,21,0,0.0,1433.0,0.0,1234.0,0.0,False,6,419,0
2009,1,1,1,7,0,0.0,0.0,0.0,0.0,0.0,False,7,345,0
2011,1,0,1,15,0,0.0,951.0,128.0,0.0,0.0,False,6,425,1
2013,1,0,1,13,0,579.0,226.0,61.0,1.0,7.0,False,6,420,0
2014,2,1,1,18,0,0.0,0.0,0.0,0.0,0.0,True,2,89,0
2015,1,1,2,38,0,0.0,0.0,0.0,0.0,0.0,False,7,346,1
2016,1,0,1,45,0,2138.0,0.0,0.0,659.0,0.0,False,6,426,1
2018,1,0,1,19,0,78.0,0.0,0.0,550.0,0.0,False,7,348,1
2019,1,0,1,49,0,651.0,25.0,0.0,849.0,2.0,False,6,421,0
2020,1,0,1,21,0,0.0,820.0,0.0,45.0,0.0,True,6,423,0
2021,1,0,1,18,0,0.0,402.0,2027.0,0.0,0.0,True,6,424,0
2022,3,1,1,43,0,0.0,0.0,0.0,0.0,0.0,True,6,429,1
2023,3,1,2,27,0,0.0,0.0,0.0,0.0,0.0,True,6,425,0
2024,3,0,1,0,0,0.0,0.0,0.0,0.0,0.0,True,6,425,0
2025,1,0,1,27,0,0.0,0.0,6.0,745.0,22.0,False,7,349,1
2028,3,1,1,35,0,0.0,0.0,0.0,0.0,0.0,True,6,427,0
2029,3,0,1,20,0,212.0,0.0,991.0,0.0,13.0,False,6,427,0
2030,1,0,1,24,0,388.0,0.0,7.0,409.0,0.0,False,6,433,1
2031,1,0,1,41,0,2.0,0.0,551.0,5577.0,68.0,False,7,351,1
2032,1,0,2,23,0,0.0,774.0,0.0,0.0,0.0,True,7,347,0
2033,1,1,2,27,0,0.0,0.0,0.0,0.0,0.0,True,7,352,1
2034,1,1,3,58,0,0.0,0.0,0.0,0.0,0.0,True,7,348,0
2036,2,0,1,30,0,437.0,3585.0,0.0,4488.0,281.0,False,3,80,0
2037,1,0,3,24,0,1.0,0.0,0.0,318.0,247.0,False,6,428,0
2038,2,0,1,31,0,46.0,1935.0,0.0,995.0,1254.0,False,2,64,1
2039,3,0,2,46,0,607.0,0.0,41.0,334.0,251.0,False,6,429,0
2040,3,0,1,20,0,938.0,59.0,31.0,12.0,0.0,False,6,429,0
2041,1,1,1,20,0,0.0,0.0,0.0,0.0,0.0,False,7,350,0
2042,1,0,1,30,0,0.0,236.0,0.0,1149.0,0.0,False,6,437,1
2043,1,0,3,24,0,0.0,421.0,0.0,207.0,63.0,False,6,438,1
2046,3,1,1,48,0,0.0,0.0,0.0,0.0,0.0,True,6,431,0
2047,1,0,2,25,0,0.0,0.0,619.0,0.0,70.0,False,6,439,1
2048,1,1,1,43,0,0.0,0.0,0.0,0.0,0.0,False,7,352,0
2049,1,0,1,27,0,0.0,280.0,119.0,646.0,5.0,True,6,440,1
2051,2,0,3,26,0,26.0,4587.0,0.0,102.0,0.0,True,2,65,1
2052,2,1,1,37,0,0.0,0.0,0.0,0.0,0.0,True,2,65,1
2053,2,0,3,42,0,0.0,1180.0,0.0,2677.0,283.0,False,2,65,1
2054,1,0,3,61,0,0.0,654.0,902.0,0.0,68.0,True,5,156,0
2055,3,0,1,29,0,1443.0,1108.0,47.0,0.0,0.0,False,6,442,1
2057,3,0,1,51,0,1671.0,0.0,17.0,0.0,0.0,False,6,443,1
2058,3,0,1,43,0,2019.0,0.0,560.0,0.0,0.0,False,4,76,0
2059,2,1,3,25,0,0.0,0.0,0.0,0.0,0.0,True,2,90,0
2060,1,0,1,31,0,0.0,0.0,187.0,602.0,0.0,False,5,157,0
2061,1,0,2,13,0,0.0,14.0,857.0,0.0,72.0,False,6,432,0
2062,1,0,1,20,0,546.0,0.0,228.0,0.0,0.0,False,7,354,0
2064,1,1,1,16,0,0.0,0.0,0.0,0.0,0.0,False,7,355,0
2065,1,0,1,15,0,0.0,2347.0,0.0,380.0,0.0,True,6,434,0
2066,1,0,1,50,0,0.0,5.0,0.0,2170.0,0.0,False,6,445,1
2067,2,0,3,41,1,0.0,29813.0,0.0,1257.0,6.0,True,1,27,0
2069,2,1,1,32,0,0.0,0.0,0.0,0.0,0.0,True,1,27,0
2072,1,0,1,47,0,0.0,0.0,880.0,0.0,2.0,True,7,357,0
2073,1,1,2,29,0,0.0,0.0,0.0,0.0,0.0,True,7,355,1
2075,1,0,1,14,0,0.0,600.0,0.0,204.0,0.0,True,6,435,0
2076,1,1,2,25,0,0.0,0.0,0.0,0.0,0.0,False,7,356,1
2078,1,0,1,22,0,48.0,329.0,182.0,26.0,154.0,False,6,437,0
2079,3,0,1,32,0,2.0,416.0,26.0,510.0,0.0,False,5,159,0
2080,1,0,3,31,0,0.0,14.0,671.0,1.0,3.0,False,6,438,0
2081,1,0,1,24,0,0.0,1220.0,0.0,140.0,0.0,False,6,438,0
2082,1,0,1,39,0,9.0,18.0,0.0,2.0,878.0,False,7,359,1
2083,3,1,3,20,0,0.0,0.0,0.0,0.0,0.0,True,6,448,1
2084,3,1,3,20,0,0.0,0.0,0.0,0.0,0.0,True,6,448,1
2085,3,0,1,19,0,0.0,0.0,0.0,0.0,0.0,False,5,134,1
2088,3,1,3,17,0,0.0,0.0,0.0,0.0,0.0,True,6,448,1
2090,1,0,1,27,0,203.0,539.0,0.0,0.0,0.0,False,6,449,1
2091,2,0,3,28,0,0.0,162.0,741.0,3733.0,99.0,True,3,83,0
2092,2,1,1,41,0,0.0,0.0,0.0,0.0,0.0,True,3,83,0
2093,2,1,3,25,0,0.0,0.0,0.0,0.0,0.0,True,1,28,0
2094,1,0,2,26,0,93.0,0.0,469.0,0.0,0.0,True,6,439,0
2095,1,0,1,27,0,485.0,1109.0,921.0,0.0,1.0,False,6,451,1
2096,1,0,1,22,0,38.0,483.0,80.0,47.0,121.0,True,7,362,1
2097,2,0,3,62,0,320.0,1179.0,756.0,4996.0,85.0,False,1,29,0
2098,2,0,1,58,0,2.0,1.0,14.0,2.0,1153.0,False,1,29,0
2100,1,0,1,54,0,701.0,32.0,171.0,8.0,0.0,False,7,359,0
2101,1,0,1,26,0,0.0,10.0,0.0,702.0,1.0,False,6,455,1
2102,2,1,3,44,0,0.0,0.0,0.0,0.0,0.0,True,3,75,1
2103,2,1,1,34,0,0.0,0.0,0.0,0.0,0.0,True,3,75,1
2104,1,1,1,47,0,0.0,0.0,0.0,0.0,0.0,True,7,360,0
2106,2,1,3,22,0,0.0,0.0,0.0,0.0,0.0,True,2,66,1
2108,1,0,1,29,0,0.0,0.0,885.0,0.0,0.0,True,6,441,0
2109,1,0,3,43,0,485.0,4.0,136.0,48.0,0.0,False,7,365,1
2110,1,0,1,42,0,0.0,0.0,32.0,772.0,0.0,False,6,456,1
2111,1,0,1,39,0,0.0,0.0,13.0,0.0,868.0,True,6,442,0
2112,3,0,1,30,0,616.0,0.0,185.0,210.0,475.0,False,6,457,1
2113,3,0,1,43,0,2318.0,0.0,647.0,81.0,0.0,True,5,161,0
2114,1,1,1,19,0,0.0,0.0,0.0,0.0,0.0,False,7,366,1
2115,3,1,1,26,0,0.0,0.0,0.0,0.0,0.0,True,6,458,1
2116,3,0,1,46,0,171.0,0.0,1257.0,5.0,0.0,True,6,459,1
2119,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,True,7,367,1
2120,1,0,1,22,0,0.0,0.0,0.0,10.0,778.0,False,5,162,0
2121,2,1,3,27,0,0.0,0.0,0.0,0.0,0.0,True,3,79,1
2122,2,1,3,28,0,0.0,0.0,0.0,0.0,0.0,True,3,79,1
2123,3,0,2,36,0,241.0,0.0,670.0,0.0,0.0,False,6,460,1
2124,1,0,1,19,0,26.0,313.0,470.0,0.0,0.0,False,7,362,0
2127,2,0,1,18,0,20.0,1064.0,0.0,0.0,11643.0,False,2,92,0
2128,1,0,1,6,0,0.0,0.0,0.0,0.0,0.0,True,5,136,1
2130,3,0,1,18,0,262.0,302.0,1127.0,4225.0,0.0,False,6,463,1
2132,1,0,1,22,0,12.0,746.0,802.0,58.0,0.0,False,5,163,0
2133,3,0,1,37,0,20.0,0.0,2559.0,20.0,0.0,True,6,465,1
2135,1,0,1,36,0,3.0,0.0,435.0,8.0,277.0,False,7,365,0
2138,1,0,1,37,0,0.0,8.0,70.0,360.0,258.0,False,6,466,1
2141,3,0,1,35,0,174.0,0.0,381.0,0.0,62.0,False,6,448,0
2144,1,0,1,23,0,1010.0,0.0,33.0,10.0,0.0,True,6,449,0
2146,1,0,3,24,0,1367.0,0.0,1.0,0.0,0.0,False,6,449,0
2147,2,0,1,54,1,0.0,3381.0,0.0,4463.0,34.0,False,1,18,1
2148,3,0,3,52,0,1377.0,0.0,32.0,22.0,0.0,True,6,468,1
2150,2,0,1,1,0,0.0,0.0,0.0,0.0,0.0,True,3,82,1
2152,2,0,1,22,0,0.0,297.0,3.0,676.0,2924.0,False,3,82,1
2153,2,0,3,27,0,0.0,12077.0,0.0,75.0,0.0,True,3,82,1
2154,2,1,3,48,0,0.0,0.0,0.0,0.0,0.0,True,3,82,1
2155,2,0,3,47,0,1320.0,428.0,4.0,24.0,0.0,False,3,82,1
2156,2,1,1,25,0,0.0,0.0,0.0,0.0,0.0,True,4,77,0
2157,2,0,3,49,0,9.0,2426.0,95.0,1249.0,168.0,False,4,77,0
2158,2,0,1,33,0,0.0,2012.0,1.0,9124.0,4.0,False,4,77,0
2159,2,0,1,67,0,0.0,4715.0,0.0,599.0,6.0,True,4,77,0
2160,1,1,2,5,0,0.0,0.0,0.0,0.0,0.0,False,7,371,1
2161,2,1,3,60,0,0.0,0.0,0.0,0.0,0.0,True,4,68,1
2162,2,1,1,56,0,0.0,0.0,0.0,0.0,0.0,True,4,68,1
2163,2,0,1,59,0,0.0,2210.0,0.0,4085.0,11.0,False,4,68,1
2164,2,1,1,44,0,0.0,0.0,0.0,0.0,0.0,True,4,68,1
2165,1,0,1,33,0,0.0,763.0,1.0,66.0,84.0,False,7,372,1
2167,3,0,1,29,0,1365.0,0.0,791.0,210.0,0.0,False,6,469,1
2168,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0,False,7,370,0
2169,2,1,3,34,0,0.0,0.0,0.0,0.0,0.0,True,2,67,1
2170,1,1,2,45,0,0.0,0.0,0.0,0.0,0.0,True,7,371,0
2171,1,0,1,39,0,0.0,454.0,0.0,454.0,0.0,False,7,372,0
2172,1,0,1,18,0,128.0,37.0,626.0,0.0,5.0,False,6,470,1
2175,1,1,2,25,0,0.0,0.0,0.0,0.0,0.0,True,7,373,0
2176,1,1,2,22,0,0.0,0.0,0.0,0.0,0.0,False,7,374,0
2177,2,0,1,32,0,0.0,4106.0,388.0,892.0,2.0,True,2,68,1
2179,1,0,1,21,0,556.0,0.0,20.0,1589.0,0.0,False,6,453,0
2180,3,0,1,16,0,0.0,0.0,0.0,0.0,0.0,False,5,137,1
2181,2,1,3,45,0,0.0,0.0,0.0,0.0,0.0,True,1,30,0
2182,2,0,1,44,1,1409.0,910.0,17.0,1452.0,3782.0,False,1,30,0
2183,1,1,3,27,0,0.0,0.0,0.0,0.0,0.0,True,7,376,1
2184,1,0,1,26,0,14.0,0.0,0.0,857.0,0.0,False,6,474,1
2185,3,0,1,46,0,1290.0,0.0,57.0,0.0,0.0,False,6,475,1
2186,1,0,2,24,0,0.0,0.0,648.0,0.0,0.0,False,6,454,0
2187,1,0,1,15,0,0.0,785.0,0.0,0.0,0.0,True,6,455,0
2190,1,1,1,11,0,0.0,0.0,0.0,0.0,0.0,True,7,377,1
2191,1,1,1,7,0,0.0,0.0,0.0,0.0,0.0,False,7,377,1
2192,1,1,2,0,0,0.0,0.0,0.0,0.0,0.0,True,7,377,1
2193,1,1,3,15,0,0.0,0.0,0.0,0.0,0.0,True,7,377,1
2196,2,0,3,44,1,0.0,1223.0,78.0,1418.0,1239.0,False,4,78,0
2197,1,0,1,35,0,0.0,722.0,0.0,0.0,185.0,False,7,379,0
2199,1,0,3,13,0,880.0,0.0,0.0,0.0,0.0,False,6,457,0
2200,3,0,1,45,1,773.0,82.0,0.0,6.0,0.0,False,4,80,0
2203,1,0,1,20,0,0.0,409.0,994.0,215.0,0.0,False,5,139,1
2204,1,1,1,24,0,0.0,0.0,0.0,0.0,0.0,True,7,379,1
2205,1,1,2,3,0,0.0,0.0,0.0,0.0,0.0,False,7,380,1
2207,2,0,1,28,0,2416.0,8926.0,41.0,1.0,462.0,True,3,85,0
2208,1,0,1,44,0,0.0,4.0,6.0,864.0,33.0,True,7,381,1
2210,3,1,1,35,0,0.0,0.0,0.0,0.0,0.0,False,6,482,1
2211,1,0,1,19,0,0.0,0.0,1.0,644.0,0.0,False,6,483,1
2212,3,0,1,22,0,579.0,0.0,267.0,0.0,108.0,False,5,141,1
2213,1,0,1,30,0,3.0,0.0,880.0,0.0,40.0,False,6,484,1
2214,2,0,1,36,0,0.0,4756.0,0.0,7818.0,96.0,False,4,81,0
2215,3,0,1,20,0,464.0,0.0,1432.0,0.0,0.0,True,5,166,0
2216,1,0,3,22,0,0.0,0.0,659.0,94.0,0.0,True,7,383,1
2217,1,0,3,22,0,0.0,30.0,0.0,0.0,673.0,False,6,459,0
2218,2,1,2,32,0,0.0,0.0,0.0,0.0,0.0,True,3,83,1
2219,1,0,1,35,0,194.0,0.0,678.0,0.0,0.0,False,6,487,1
2221,1,1,1,57,0,0.0,0.0,0.0,0.0,0.0,False,7,383,0
2222,1,1,2,3,0,0.0,0.0,0.0,0.0,0.0,False,7,383,0
2223,1,0,3,11,0,0.0,0.0,0.0,0.0,0.0,True,7,383,0
2224,1,0,1,4,0,0.0,0.0,0.0,0.0,0.0,True,7,383,0
2228,3,0,1,23,0,1773.0,0.0,78.0,0.0,3.0,False,6,461,0
2230,1,0,1,22,0,0.0,46.0,0.0,676.0,0.0,False,7,384,0
2232,1,0,1,20,0,768.0,19.0,0.0,1.0,0.0,False,5,143,1
2235,1,0,1,46,0,0.0,557.0,0.0,287.0,781.0,False,5,168,0
2236,1,0,1,30,0,854.0,0.0,30.0,0.0,0.0,False,7,386,0
2237,1,0,3,36,0,0.0,810.0,0.0,0.0,0.0,False,7,387,0
2238,1,0,1,21,0,0.0,780.0,44.0,0.0,5.0,False,6,490,1
2239,3,0,1,25,1,854.0,0.0,319.0,0.0,0.0,False,5,169,0
2240,1,1,2,42,0,0.0,0.0,0.0,0.0,0.0,True,7,388,1
2243,2,0,1,29,0,0.0,544.0,7.0,2650.0,1561.0,False,3,86,0
2244,2,1,1,17,0,0.0,0.0,0.0,0.0,0.0,True,3,86,0
2245,2,0,3,36,0,828.0,5553.0,130.0,47.0,1171.0,True,3,86,0
2247,3,1,1,18,0,0.0,0.0,0.0,0.0,0.0,True,6,465,0
2248,1,0,3,22,0,292.0,395.0,0.0,0.0,3.0,False,6,492,1
2249,1,1,1,22,0,0.0,0.0,0.0,0.0,0.0,True,7,390,1
2252,1,1,1,24,0,0.0,0.0,0.0,0.0,0.0,True,7,392,1
2253,1,1,2,18,0,0.0,0.0,0.0,0.0,0.0,True,7,390,0
2254,2,0,1,42,0,0.0,1829.0,2.0,3133.0,2447.0,False,8,1,1
2255,1,0,1,43,0,9.0,0.0,1079.0,0.0,729.0,False,7,391,0
2256,1,0,1,32,0,11.0,31.0,0.0,836.0,9.0,False,7,393,1
2257,1,1,1,15,0,0.0,0.0,0.0,0.0,0.0,True,7,394,1
2259,1,1,1,20,0,0.0,0.0,0.0,0.0,0.0,False,7,395,1
2260,1,0,1,34,0,34.0,223.0,1559.0,0.0,0.0,True,7,393,0
2261,3,1,1,70,0,0.0,0.0,0.0,0.0,0.0,True,6,466,0
2262,3,1,1,18,0,0.0,0.0,0.0,0.0,0.0,True,6,466,0
2263,2,1,1,26,0,0.0,0.0,0.0,0.0,0.0,True,2,94,0
2264,1,0,1,17,0,112.0,56.0,332.0,0.0,606.0,False,6,497,1
2265,1,0,1,13,0,0.0,2.0,0.0,566.0,208.0,False,6,498,1
2268,1,0,1,33,0,4.0,0.0,28.0,0.0,2757.0,False,6,467,0
2270,3,1,1,23,0,0.0,0.0,0.0,0.0,0.0,True,6,503,1
2271,1,0,1,24,0,227.0,537.0,13.0,0.0,0.0,True,6,504,1
2272,1,0,3,17,0,0.0,11.0,493.0,0.0,372.0,False,6,468,0
2275,1,0,3,43,0,6.0,236.0,3.0,448.0,54.0,False,6,506,1
2277,1,0,1,33,0,0.0,0.0,661.0,0.0,94.0,True,6,507,1
2278,3,1,1,28,0,0.0,0.0,0.0,0.0,0.0,True,6,508,1
2279,3,1,1,27,0,0.0,0.0,0.0,0.0,0.0,False,5,146,1
2280,3,1,1,7,0,0.0,0.0,0.0,0.0,0.0,True,6,508,1
2283,3,1,1,27,0,0.0,0.0,0.0,0.0,0.0,True,5,147,1
2284,1,0,1,19,0,0.0,0.0,0.0,157.0,644.0,False,6,510,1
2285,3,0,1,42,0,554.0,0.0,1168.0,0.0,275.0,False,6,471,0
2286,1,1,2,13,0,0.0,0.0,0.0,0.0,0.0,False,7,399,1
2287,1,1,1,16,0,0.0,0.0,0.0,0.0,0.0,True,7,400,1
2288,1,0,1,21,0,31.0,93.0,578.0,0.0,0.0,True,6,511,1
2289,1,1,2,28,0,0.0,0.0,0.0,0.0,0.0,True,7,402,1
2294,3,0,1,42,0,999.0,0.0,49.0,0.0,11.0,False,4,83,0
2295,1,0,1,23,0,139.0,0.0,0.0,567.0,0.0,False,7,398,0
2297,1,0,1,45,0,0.0,0.0,450.0,94.0,364.0,False,7,403,1
2298,1,0,1,30,0,756.0,4.0,30.0,0.0,0.0,False,5,173,0
2303,2,1,3,50,0,0.0,0.0,0.0,0.0,0.0,True,3,86,1
2304,1,1,1,52,0,0.0,0.0,0.0,0.0,0.0,False,7,404,1
2306,1,0,3,41,0,682.0,0.0,0.0,0.0,17.0,False,6,476,0
2307,1,0,3,35,0,2594.0,195.0,0.0,0.0,0.0,False,6,477,0
2308,1,0,1,26,0,552.0,192.0,30.0,0.0,1.0,False,6,513,1
2309,1,0,1,17,0,584.0,738.0,54.0,0.0,621.0,False,6,513,1
2310,3,0,1,69,0,4483.0,0.0,525.0,0.0,500.0,False,4,85,0
2311,2,1,1,27,0,0.0,0.0,0.0,0.0,0.0,True,2,72,1
2312,1,0,2,25,0,2.0,2762.0,552.0,0.0,1391.0,False,7,401,0
2313,3,1,1,27,0,0.0,0.0,0.0,0.0,0.0,True,6,480,0
2314,1,0,1,25,0,64.0,0.0,0.0,660.0,0.0,False,6,481,0
2316,1,0,1,14,0,148.0,0.0,34.0,808.0,0.0,False,5,176,0
2317,2,1,3,27,0,0.0,0.0,0.0,0.0,0.0,True,3,89,0
2318,1,0,1,22,0,272.0,44.0,0.0,1064.0,418.0,False,7,403,0
2319,1,0,1,24,0,873.0,12.0,1.0,0.0,3.0,False,7,404,0
2321,3,0,1,4,0,0.0,0.0,0.0,0.0,0.0,True,6,516,1
2323,1,0,1,19,0,0.0,5.0,4.0,541.0,238.0,False,5,149,1
2325,2,1,3,39,0,0.0,0.0,0.0,0.0,0.0,True,1,19,1
2326,2,0,3,23,0,36.0,2467.0,0.0,381.0,803.0,False,1,19,1
2328,2,1,1,18,0,0.0,0.0,0.0,0.0,0.0,True,4,86,0
2329,1,0,1,43,0,0.0,9.0,1145.0,0.0,0.0,False,6,483,0
2330,3,0,1,28,0,34.0,0.0,1342.0,91.0,0.0,True,6,517,1
2331,2,0,3,33,0,0.0,8759.0,0.0,2788.0,4513.0,False,3,91,0
2332,2,1,3,37,0,0.0,0.0,0.0,0.0,0.0,True,3,91,0
2334,2,0,3,28,1,2.0,2144.0,0.0,435.0,5872.0,False,2,96,0
2335,2,1,3,18,0,0.0,0.0,0.0,0.0,0.0,True,2,96,0
2336,1,0,3,29,0,75.0,17.0,0.0,211.0,506.0,False,7,406,1
2337,2,1,1,29,0,0.0,0.0,0.0,0.0,0.0,True,3,87,1
2338,2,1,3,28,0,0.0,0.0,0.0,0.0,0.0,True,3,87,1
2339,1,0,1,24,0,172.0,775.0,344.0,0.0,0.0,True,6,485,0
2340,2,0,1,59,0,0.0,5407.0,0.0,285.0,1135.0,False,3,88,1
2345,2,1,3,38,0,0.0,0.0,0.0,0.0,0.0,True,2,74,1
2347,3,0,1,48,0,639.0,412.0,110.0,0.0,0.0,True,6,487,0
2348,3,0,1,25,0,1734.0,1.0,189.0,1.0,0.0,False,6,488,0
2349,1,1,2,25,0,0.0,0.0,0.0,0.0,0.0,True,7,407,1
2350,3,0,1,24,0,737.0,37.0,1682.0,0.0,0.0,False,6,489,0
2351,3,1,1,69,0,0.0,0.0,0.0,0.0,0.0,True,6,489,0
2353,2,1,3,18,0,0.0,0.0,0.0,0.0,0.0,True,2,75,1
2354,1,1,1,28,0,0.0,0.0,0.0,0.0,0.0,False,7,409,1
2355,1,0,2,23,0,0.0,9.0,292.0,35.0,349.0,True,5,152,1
2356,3,0,1,24,0,345.0,0.0,451.0,0.0,582.0,False,5,177,0
2358,3,0,1,29,0,834.0,0.0,28.0,117.0,41.0,False,5,153,1
2359,2,0,3,6,0,0.0,0.0,0.0,0.0,0.0,True,2,97,0
2360,2,0,1,42,0,41.0,1912.0,0.0,1899.0,43.0,False,2,97,0
2361,1,1,3,78,0,0.0,0.0,0.0,0.0,0.0,False,7,410,1
2362,1,0,1,36,0,548.0,179.0,24.0,0.0,77.0,False,6,491,0
2364,2,0,3,41,0,0.0,12809.0,2.0,2835.0,1514.0,True,1,20,1
2365,1,0,1,18,0,852.0,48.0,0.0,7.0,0.0,False,7,407,0
2366,3,0,1,62,0,1663.0,0.0,23.0,2.0,12.0,False,6,522,1
2367,3,0,1,0,0,0.0,0.0,0.0,0.0,0.0,True,6,522,1
2368,3,0,1,55,0,1281.0,0.0,7.0,1.0,0.0,False,6,522,1
2369,1,1,1,16,0,0.0,0.0,0.0,0.0,0.0,True,7,411,1
2370,1,0,1,32,0,238.0,156.0,3.0,2.0,324.0,False,6,523,1
2371,1,0,1,19,0,0.0,1124.0,4.0,0.0,0.0,True,6,492,0
