,0_pre-RR,0_post-RR,0_pPeak,0_tPeak,0_rPeak,0_sPeak,0_qPeak,0_qrs_interval,0_pq_interval,0_qt_interval,0_qrs_morph4,1_pPeak,1_tPeak,1_rPeak,1_sPeak,1_qPeak,1_qrs_interval,1_pq_interval,1_qt_interval,1_st_interval
183,340,335.0,-0.0602704829815145,0.2134675550717207,1.2366724912390332,-0.4591629680404456,-0.0889875908558343,23,5,122,-0.0279608854528557,0.0196144677138424,-0.0065228937570648,-0.006774563983163,-0.006774563983163,-0.0356849245940554,14,16,31,1
18358,311,282.0,-0.0270628152843997,-0.0793729595630513,0.4532445136474604,-0.2745855016895347,-0.0410463940365343,18,4,31,0.0254608410204406,0.083178659418688,0.3896036771281976,-0.3338326902418976,-0.6804459798855705,-0.3338326902418976,4,6,22,12
3166,289,311.0,-0.1284027725093795,0.9637036907835698,0.9557722943183086,0.9557722943183086,-0.1489579055615992,17,6,24,0.6207962599628164,-0.0435027216344163,1.102809956797487,-0.8352234516671069,-0.8352234516671069,-0.9152202477903296,2,14,27,11
4061,262,257.0,-0.0960463773332667,-0.6154572112620528,1.434417802395024,-0.7565236467919336,-0.1935944884202649,29,8,44,0.0902022124728893,-5.40795705699786e-05,-0.0138926287207316,0.2921367103973483,-0.0871017769802292,-0.0201279339581014,22,6,33,5
2297,369,381.0,-0.0305591707356685,1.6917010715316037,1.607442363973621,1.607442363973621,-0.0309340689347553,20,1,22,0.6907863990734805,0.0273442684262754,0.1024217529718894,-0.2560414438548604,-0.3233765535373572,-0.2560414438548604,3,8,22,11
12800,449,448.0,-0.1093412060979987,0.0725610334811975,0.5102533851875632,-0.8480809157167082,-0.1476109360853423,36,8,55,0.3790382004689321,-0.1051352485644562,-0.2307668127855593,1.1121490089739856,-0.7613949038825273,-0.11493365440486,28,5,43,10
8483,204,159.0,0.2796656453400106,0.9754107888846888,0.9750521666915772,0.9750521666915772,-0.301976545223495,97,28,126,0.1841869497206803,0.0207322400382077,0.3603022504264297,-0.7104182628067784,-0.7706294251298218,-0.7104182628067784,4,19,44,21
14634,386,406.0,0.0577445460112676,-0.4125337873000986,0.9275302616748048,-0.503513648517434,-0.0404387517286503,43,19,69,0.6416910885477289,0.0258056353191366,0.3400866524560695,-0.6987594030453901,-0.7635778144760625,-0.6987594030453901,2,12,26,12
2836,261,264.0,0.2191504988841293,1.3587506417345705,1.2731036307128758,1.2731036307128758,-0.0904260449087026,24,21,47,0.4823075539277621,0.0896088420862818,0.2393405681720915,-0.1604149042085179,-0.4622903996626046,-0.1604149042085179,6,6,27,15
16770,154,477.0,0.4422289571511409,0.7646552389288648,1.2029336705665734,-1.3720268178494208,0.3795945380291116,41,12,100,-0.8573283749720373,0.8047474477429624,0.3669697038814041,0.3121471682758308,0.3121471682758308,-0.6686206479409814,36,88,129,5
20253,248,268.0,0.0341576561735738,0.5632133085953066,0.5457832200027283,0.5457832200027283,0.0326527237775257,12,3,16,0.3352091993124821,-0.0028556262497319,0.395937287818934,0.0313464734742981,-0.3641763572971115,-0.0047908416761518,17,4,33,12
8900,139,138.0,-0.007672057392057,1.1870431278099127,1.1377186753447976,1.1377186753447976,-0.0169755776538941,20,4,25,0.4848519495484872,-0.0100637605192381,0.0244870516693834,0.0884250349589902,-0.1304761124678791,-0.0112291932677259,21,3,48,24
11408,285,293.0,-0.0799181798022579,0.8189457663380615,-0.0051170038430714,-0.0051170038430714,-0.1803047220800581,4,9,20,-0.0931951059368165,-0.0260386950479441,-0.0742198618002639,0.4155694732899168,-0.2671403531278801,-0.0846595422582102,20,8,36,8
5049,176,133.0,0.0886170151739371,0.4167945970798419,0.4130396294591996,0.4130396294591996,-0.116115771618125,49,23,73,0.0613553498824708,0.0084374430192561,-0.0766394776759563,-0.4111541302499892,-0.4111541302499892,-0.4111541302499892,0,16,26,10
17362,204,295.0,1.3701486472861597,0.9480836593712814,1.3532481054033596,-1.6749476861779486,1.3532481054033596,25,1,129,-0.8898924693814176,0.8220277849656505,0.0138295172446785,-0.3797313455385507,-0.6099511488567835,-0.3797313455385507,3,11,22,8
8618,257,220.0,-0.0218373539243793,0.850104715945118,0.7873294237128106,0.7873294237128106,-0.0473013049236235,10,6,17,0.5358529828825161,0.0151882707430599,0.0661562185682421,0.1080900890471806,-0.2161472127825574,0.012274413894173,31,4,49,14
1955,260,257.0,0.0072829749459418,-0.011140259480581,0.4577399410254398,-0.6203450307941838,-0.1477981843291948,47,20,110,0.3849717093807439,0.0021916459178866,0.261536874826742,-0.0091742654229893,-0.1166056535399135,-0.0091742654229893,10,3,25,12
14467,286,203.0,0.0201452885605332,-0.2344069245471178,0.7076045767415488,-0.5037867583469947,-0.0094999245482051,29,7,45,0.0718112574145283,-0.0240175447094589,0.1869778770922549,-0.0669855614270018,-0.3819111994822651,-0.0669855614270018,10,5,36,21
11488,326,302.0,-0.0799369344816438,1.0004562132849824,0.9830366834046136,0.9830366834046136,-0.1652124459768626,10,9,20,0.736424518601724,-0.0263051286225466,-0.1779436883365417,0.7318131323166249,-0.3748075175692598,-0.1025037107885303,22,10,40,8
22171,170,250.0,0.2656649055962937,0.2298251142876266,1.202354309501834,-1.7761578128749027,0.2212015144102915,44,13,143,0.6567517340939626,0.1416251515424109,0.2476075617202019,-0.0623796239222034,-1.09103978569933,-0.0623796239222034,21,9,44,14
10528,247,179.0,-0.0522766299430586,-0.5452714463694366,1.4701648779838956,-1.1088086593310271,-0.0527781826404935,33,2,44,0.8607566083019125,-0.0179613286654117,0.3837137053557309,-0.1113687886230093,-0.8482614759799573,-0.1113687886230093,11,9,36,16
8937,141,138.0,0.0675373317052393,-0.1672115735874141,1.2213957312668842,-0.647992619821296,-0.0794383107186465,50,20,78,1.2213957312668842,-0.006511898391333,0.0342515313231492,0.0694498361037818,-0.2627106954555976,-0.0198275351087064,24,6,43,13
7289,222,166.0,0.1486974872967848,1.660392613875625,1.6538116154761116,1.6538116154761116,-0.0238945946482763,31,21,53,0.8715156373713107,0.0194048042784807,0.5655694852721324,-0.7070534414229999,-0.7579305033738973,-0.7070534414229999,4,21,40,15
10444,247,249.0,0.1199417051223935,-0.5976656836027576,1.4286997003163566,-1.191048348027941,-0.0862684569960305,47,20,76,1.3508294224979849,-0.0046230859262122,0.3546563221884794,-0.0967211354997572,-0.7209484534471114,-0.0967211354997572,11,6,34,17
20848,271,267.0,0.0615398684783769,0.525133975547883,0.5145269427107901,0.5145269427107901,0.0374520338256949,24,10,35,0.238428840660386,0.0196115703962837,0.3419737670220757,-0.0037088390317744,-0.3245474158070909,-0.0037088390317744,10,3,24,11
19853,266,263.0,0.0433917434297515,0.4938333136576025,0.4818112676963793,0.4818112676963793,0.041685491507082,16,3,20,0.2609810235794766,0.006150758629488,0.3531546121533042,-0.0065698617535819,-0.3932827814749436,-0.0065698617535819,10,2,24,12
7120,161,212.0,-0.0244241346908481,1.074745180934697,0.9721272765038816,0.9721272765038816,-0.0975676080769311,40,6,50,0.5961339586233,0.0529616279897277,0.376126164811913,-0.6646938307194165,-0.7366540308369194,-0.6646938307194165,4,21,45,20
12552,368,358.0,0.068227947729816,1.7717306613777943,1.6983847317664835,1.6983847317664835,-0.00070510415889,10,18,29,1.2556017845644365,0.1354411551055133,0.0937372510612209,-0.1388690014539379,-0.330499307119064,-0.1388690014539379,4,6,21,11
15693,216,223.0,0.1412020799315239,0.2409277210690653,1.0954217894406426,-0.749734302655913,-0.1428631123591274,42,16,90,1.0544459219827251,0.0257948716348499,0.7692313564204575,-0.0100828058868117,-0.0100828058868117,-0.0100828058868117,0,5,27,22
533,176,439.0,0.2696540021842551,-0.9095159180793104,1.563790145170746,-1.2932181523067057,-0.2086615994759239,65,38,112,1.563790145170746,0.0468975639111728,0.104086842620705,0.3107797738923186,-0.1051562454762846,0.0282002640120199,24,7,37,6
18157,172,308.0,0.0101998115512619,-0.3689837232982896,0.925259208393292,-0.5288676316209545,0.0003150300207246,49,6,63,0.336362705967977,0.0742879518638467,0.8201411324768612,-0.647230390965842,-0.8448719370507792,-0.647230390965842,5,14,56,37
19861,259,254.0,0.0372115820439526,0.3284134900862354,0.3235526402689109,0.3235526402689109,0.0263223328946788,18,6,25,0.1770240316309617,-0.0023403338765352,0.4959014435379708,0.0207970894339242,-0.4934774347205672,-0.0062144686170548,16,4,31,11
469,165,323.0,0.1468002952007414,-0.1618536132656756,0.507283816362307,-0.702272250479476,-0.1135871474491649,56,35,110,0.2808730901928142,0.0524675025332595,0.7069203721990546,0.079511715158002,-0.6099846839352305,0.0303364557422465,18,9,39,12
21419,170,262.0,0.3481560568974848,0.2366813741983068,1.3718022859532983,-1.910863777998381,0.247759372456096,45,20,144,0.5927502598456,0.111812480519611,0.4955824877002039,-0.0942653640047753,-1.1025627471290878,-0.0942653640047753,18,7,45,20
14897,224,198.0,0.0004415180759138,-0.3539267022582534,0.7754958078588474,-0.4398266319826833,-0.0003867637790269,30,3,40,-0.0609382866546369,-0.0171209593961805,0.1048901841400443,-0.1332961758352663,-0.3110120353381979,-0.1332961758352663,8,7,28,13
2742,264,274.0,0.2254156018811183,2.484236408440995,2.4293494917530043,2.4293494917530043,-0.0232308728749593,26,22,49,0.8766136228863427,0.0520366836564869,0.278916945073528,-0.3780957929848161,-0.5779285543055881,-0.3780957929848161,5,9,35,21
20968,247,278.0,0.0397139448765759,0.748250907232156,0.7401794371406252,0.7401794371406252,0.0311060415140581,13,5,19,0.4993618827890289,0.0317122354139096,0.3225263544791165,0.0362716863506102,-0.26942920533945,0.0151221286778141,14,6,32,12
6141,238,240.0,-0.004215927753507,-0.1004541306259736,0.7966530859213203,-0.2566386691620922,-0.0094742320647384,25,5,36,0.1923990230337147,0.0200220321036168,0.1138026971238707,-0.0195011870742702,-0.257213744194727,-0.0195011870742702,7,4,19,8
3761,191,468.0,0.2728942328837547,-0.3429236824707966,2.0398921095440445,-1.8979152770534573,-0.2294649714322691,79,36,169,0.9095945130226484,0.0690017305593543,0.9812480858281416,-0.8913779189495408,-1.5133236802801997,-0.8913779189495408,7,11,47,29
13073,351,357.0,0.0437160595865322,-0.1252153451339655,0.7147497224398579,-0.4546424384924356,-0.0481749809282328,43,17,110,0.0811513264787693,0.030559269550155,0.373457326510011,-0.7878815343240473,-0.7878815343240473,-0.7878815343240473,0,14,26,12
14112,320,112.0,0.104772864848101,-0.2292374320629048,1.015524726600315,-0.8081571961190496,0.0427898370137,38,7,57,0.5819811023439729,-0.0544513885419214,0.0812369118143562,-0.0784974170915676,-0.2731278159371798,-0.0784974170915676,11,6,28,11
18436,170,408.0,0.0679699114768223,0.9618732143601576,0.9489612071456592,0.9489612071456592,0.0016392889555981,10,7,18,0.742882873918206,-0.0026727308855638,0.3480372016158454,-0.5719992029523726,-0.7107858972471321,-0.5719992029523726,3,8,22,11
13866,230,143.0,0.1593110420827812,0.6568650265017228,-0.3947008192469366,-1.101498771755319,-0.3947008192469366,6,6,46,-1.0250013543164764,0.001124415579503,0.0407549353780674,-0.0867190939751605,-0.0867190939751605,-0.0982602790217769,4,30,50,16
12902,418,434.0,-0.064744759267044,-0.0428618320608063,0.6160274907827191,-0.7247698970489077,-0.0684636602535707,26,3,39,0.1594470269742846,-0.0606316601975418,-0.2474991118821066,1.0824784175926268,-0.5765385348543435,-0.0662816585336379,30,4,42,8
5706,148,127.0,0.2854747324056076,-0.0419737317151472,0.5993254931890191,-0.1976085759998388,-0.3950636049427938,27,15,51,0.1339395014229026,0.1841690059034571,0.2253138416474711,-0.6227722372293183,-0.6375478489483422,-0.6227722372293183,2,15,36,19
4734,199,204.0,0.1558834922075022,0.8061567625808804,0.8059960508453651,0.8059960508453651,-0.0912575607633593,63,34,98,0.056951269678839,-0.0041357515709886,0.2910907503327362,-0.7230789878015366,-0.8508580461514293,-0.7230789878015366,3,10,24,11
12135,251,250.0,0.687500579014634,-0.2704045813387015,1.3283784089400394,-0.2918053496703496,0.0243143825599926,49,22,76,0.6950271272117763,0.20989346428741,0.390983255036428,0.2056534968644417,-0.0488478384394854,0.2056534968644417,10,1,30,19
7443,164,313.0,0.438847041367522,1.1060257163841956,1.0903517568009538,1.0903517568009538,0.2804384958827893,26,37,65,0.9146627642887278,-0.1912821252807621,0.7007562537240869,-0.731570150413173,-0.7760955533161239,-0.731570150413173,4,19,57,34
8388,186,275.0,0.2471640363959546,0.8475449969507624,0.8374142041980464,0.8374142041980464,-0.2765062160128015,76,25,103,0.2107675645803315,-0.003620874404216,0.3255558626006988,-0.5636092847961531,-0.637357334599251,-0.5636092847961531,4,18,42,20
1266,235,239.0,-0.0991727937244608,0.2429505478200012,1.3522682695185986,-0.6503759667964728,-0.1995794649583521,30,13,137,-0.0936208391871231,-0.0448248984605671,0.0103901850798942,0.3212801620571583,-0.4645078008341295,-0.0462079601930695,44,5,63,14
12293,329,309.0,0.2782067127190807,-0.1544730211907354,0.5113465885273681,-0.4961143317395212,0.1390117710651862,22,7,42,-0.2496653676517776,0.0672540632246957,0.6553234687331242,-0.2558608941503738,-0.2558608941503738,-0.7582453252912517,10,35,66,21
20837,261,269.0,0.0556368437827441,0.4309629569808803,0.4088177731330791,0.4088177731330791,0.0439627859268593,14,7,22,0.2478495074364958,0.0496571979467845,0.3591746485279441,0.0441721825426059,-0.3474825863133476,-0.0177880486167824,21,8,39,10
18723,118,157.0,-0.0207076464869157,0.6255625688075719,0.6158381450404896,0.6158381450404896,-0.0210573937595879,10,2,13,0.4483684578643698,0.0201434777420388,0.4161555440574184,-0.3304333050824314,-0.7567327009518329,-0.3304333050824314,5,5,21,11
18205,527,327.0,-0.0069692815009023,1.1722114360342262,1.1640605658934045,1.1640605658934045,-0.0070614663362856,17,1,19,0.7179594267976541,0.0278593724904714,0.1384527538519359,-0.1693386251964312,-0.2563190521932855,-0.1693386251964312,4,16,32,12
15430,228,286.0,0.0546715162972335,-0.448754845905872,0.8999954751019119,-0.5335557644234592,-0.0291016493240312,41,26,74,0.4706467867638783,0.0050126754731418,0.1091388655082882,-0.1356991534129809,-0.2173524609759349,-0.1356991534129809,6,19,39,14
8045,177,179.0,0.2642933576967695,1.3810987667355157,1.3049656358990092,1.3049656358990092,0.0666159133599985,14,24,39,0.808717716318729,0.1123498792011043,0.2776306106547663,-0.3309469346406321,-0.765480799332457,-0.3309469346406321,6,19,38,13
16919,270,281.0,-0.0566610093101791,-0.6837105825709427,1.8079730518180968,-0.7016263012306063,-0.0663631230562251,41,5,50,1.0522276350006952,0.1034949966675729,0.7951523648101658,-0.8445934896068183,-0.8736738637717812,-0.8445934896068183,2,13,49,34
7113,206,171.0,0.1802742156690301,1.0090219040135209,0.9817659608018952,0.9817659608018952,0.1783673783727309,24,3,29,0.8199678577055038,-0.0183209886156682,0.7355332416688123,-0.7885017596768511,-0.8243325733815638,-0.7885017596768511,3,32,72,37
3780,195,492.0,0.3286535846111057,1.1028877160836337,2.165193957623631,-2.0238393205086376,-0.2775897117110283,84,33,220,0.9003867271669463,0.0571289562898303,1.0637060263866214,-0.8583063366311718,-1.6312356220924815,-0.8583063366311718,7,9,49,33
16065,196,197.0,-0.2544772833936571,0.9577709169495128,2.076468871857485,-1.801410295530901,-0.2902974881397817,36,4,119,0.5398811763839791,0.3333697685152245,1.740794865748038,-2.3234873910706453,-2.3234873910706453,-2.8747988142680376,6,13,38,19
5760,265,258.0,0.3259263447168196,0.224672641308349,0.6196454085736429,-0.6473271038960141,0.2917071019887765,22,4,97,-0.3498284045229775,0.0373788319810703,0.1493287124593055,0.1842257185010322,-0.5451568115304071,-0.0472431884279581,22,11,45,12
12938,422,411.0,-0.0548526850502607,0.0672898090901285,0.4282005892287607,-0.7482224434218833,-0.0573860167735922,22,3,36,-0.103059915500076,-0.0866219415866729,-0.1019552815046983,0.8446534147867032,-0.8115948499969884,-0.0904382161167103,25,4,38,9
15981,179,216.0,0.0800162593140798,0.9022705781312138,1.9477670065297013,-2.297072372515404,-0.3079259725393118,46,11,130,-0.61404391278844,0.0510652585573679,2.585276888507518,-2.3520238667701503,-2.3520238667701503,-2.8898148914077817,5,13,50,32
22071,294,216.0,-0.0008713263354375,-0.5710168013760281,1.438821487402418,-0.575917581569069,-0.0010056889302956,36,1,40,0.19487661352603,0.0631337179332048,0.6560716846991046,-0.4633483377170285,-1.8963292466270247,-0.4633483377170285,7,5,34,22
16263,199,204.0,2.0684244746490656,1.087384266059959,2.01311517812896,-2.551066267990032,2.01311517812896,27,2,107,-1.457313961467519,0.0450263664038745,2.171174597072791,-0.9053822132927862,-0.9053822132927862,-2.823631990764586,15,15,49,19
14049,316,183.0,0.1323686702540749,-0.1938265467260113,0.9176683954509328,-0.7732002939148642,0.0701237377201463,27,10,48,0.1348601862491837,-0.0431551641206348,0.0785618664862523,-0.1053832393742318,-0.3230906370670416,-0.1053832393742318,10,8,30,12
5331,127,264.0,0.2532796051662652,0.3823384614445687,-0.2230503920437033,-0.4426978627125656,-0.2230503920437033,5,9,32,-0.4405451228199812,-0.043384605520781,0.6417333962720743,-0.4957645791995309,-0.6905697209043935,-0.4957645791995309,6,12,60,42
17220,172,180.0,0.4532900006770076,-1.1876052804530577,1.8271860182847863,-1.2374086478389623,0.3154547729227856,46,23,74,0.4144398291852333,-0.0858370267840457,0.2082659908319761,-0.2451222356126222,-0.672035785604773,-0.2451222356126222,10,6,45,29
5343,152,120.0,0.3244611480069375,0.4432087101377883,-0.4175413298289488,-0.9399768997118868,-0.4175413298289488,6,12,52,-0.8689925701646494,0.3174203882012964,0.3061461067954018,-0.0733729142790869,-0.9491691035681236,-0.0733729142790869,10,6,39,23
13055,342,338.0,0.0972025577078893,-0.1015148246622817,0.620873064526486,-0.3548316706600432,-0.0339612829719706,45,32,124,-0.0059402662256433,0.0563270893745655,0.3438900874727041,-0.7916704415619722,-0.7974421459049222,-0.7916704415619722,1,13,26,12
22602,235,244.0,-0.1008766689732537,-0.4220561889637829,1.3684230937429136,-0.6988212331274423,-0.1150529644257432,25,4,37,0.1107898317152809,-0.0448123982441718,0.452280322384301,-0.0543188405878001,-0.0543188405878001,-0.0659655706957989,5,7,22,10
9442,162,116.0,-0.2343813868694675,0.2996652080227371,1.601463571494976,-1.4441163286705594,-0.2579523400670441,65,7,139,1.2630354653827414,0.0335165772211742,0.2793768073019357,0.075581844677847,-0.0099337670942188,0.0039460611002615,23,8,45,14
1566,251,262.0,-0.0443854016773427,0.4182606878228216,1.2822249188299022,-1.3000649987395307,-0.04783871319708,38,3,138,-0.4980759832220627,0.1008661357463782,0.6164683791235664,-0.7319160024413318,-1.0300476290718987,-0.7319160024413318,5,11,52,36
